Country,Political Side,Distance
Chile,Left,-0.3157116801722774
Chile,Left,-0.3157116801722774
Chile,Left,-0.3157116801722774
Chile,Left,-0.3157116801722774
Chile,Left,-0.3157116801722774
Chile,Left,-0.3157116801722774
Chile,Left,-0.3157116801722774
Chile,Left,-0.3157116801722774
Chile,Left,-0.3157116801722774
Chile,Left,-0.045633119097089433
Chile,Left,-0.045633119097089433
Chile,Left,0.34794237040904535
Chile,Left,-0.19225079742362017
Chile,Left,-0.29041886333368666
Chile,Left,-0.29041886333368666
Chile,Left,-0.29041886333368666
Chile,Left,-0.2991227053995677
Chile,Left,0.020963891293927544
Chile,Left,0.007413225572930404
Chile,Left,-0.11825495084794307
Chile,Left,-0.24913550487571015
Chile,Left,-0.20341684295892729
Chile,Left,-0.21108451330858283
Chile,Left,0.010940290297022025
Chile,Left,-0.2020745771412454
Chile,Left,-0.21080635583138388
Chile,Left,0.006993952585887446
Chile,Left,-0.08840584063815288
Chile,Left,0.08605461512418763
Chile,Left,-0.23333137009784333
Chile,Left,-0.24974098743395753
Chile,Left,-0.25193681445650373
Chile,Left,-0.2940062107502432
Chile,Left,-0.1185172653261741
Chile,Left,-0.16235526720033486
Chile,Left,-0.18988085207825323
Chile,Left,-0.23869799765672392
Chile,Left,-0.29994874089818707
Chile,Left,0.0373563810915182
Chile,Left,-0.17256738662358553
Chile,Left,-0.17256738662358553
Chile,Left,-0.17251200003339107
Chile,Left,-0.2156718435081046
Chile,Left,0.22125215145652824
Chile,Left,-0.07208179572337829
Chile,Left,-0.03298651755735071
Chile,Left,-0.164392339556732
Chile,Left,0.134850618190426
Chile,Left,-0.20784722163210914
Chile,Left,-0.28764923380935536
Chile,Left,-0.28764923380935536
Chile,Left,-0.28764923380935536
Chile,Left,-0.0029325891997295877
Chile,Left,-0.11363600352448446
Chile,Left,-0.2547889397898623
Chile,Left,0.09144774665866266
Chile,Left,-0.17086796007680088
Chile,Left,-0.15591828981379643
Chile,Left,0.34683752114517497
Chile,Left,-0.3118438062670192
Chile,Left,-0.27646922476650093
Chile,Left,-0.310825570218988
Chile,Left,-0.310825570218988
Chile,Left,0.1948836205865355
Chile,Left,0.1948836205865355
Chile,Left,0.1948836205865355
Chile,Left,-0.00742293723875755
Chile,Left,0.022816522871282875
Chile,Left,-0.0498586197842416
Chile,Left,-0.23923328522508222
Chile,Left,-0.24709864850825525
Chile,Left,-0.3951265947287423
Chile,Left,0.034790903080712796
Chile,Left,-0.16587664714010905
Chile,Left,0.04655066081738282
Chile,Left,0.16416679802165304
Chile,Left,-0.051052541115409265
Chile,Left,-0.002068605186938806
Chile,Left,0.042189290314135965
Chile,Left,-0.01015629663625886
Chile,Left,-0.09630035107020642
Chile,Left,-0.3208858494998146
Chile,Left,-0.3435178608355662
Chile,Left,-0.3435178608355662
Chile,Left,0.11085678290666595
Chile,Left,-0.08426132250498221
Chile,Left,-0.29935380046377474
Chile,Left,-0.2989819992184785
Chile,Left,-0.18577815020595603
Chile,Left,0.23648975253565707
Chile,Left,-0.021118153018647976
Chile,Left,-0.19813948486909919
Chile,Left,-0.19813948486909919
Chile,Left,-0.19813948486909919
Chile,Left,-0.24513409530258254
Chile,Left,-0.11311503351538471
Chile,Left,-0.02504087441320212
Chile,Left,-0.3340914403249961
Chile,Left,-0.2597587973743666
Chile,Left,-0.09044039639952742
Chile,Left,-0.0516222543335141
Chile,Left,-0.0516222543335141
Chile,Left,-0.0516222543335141
Chile,Left,-0.0516222543335141
Chile,Left,-0.0516222543335141
Chile,Left,-0.0516222543335141
Chile,Left,-0.0516222543335141
Chile,Left,-0.0516222543335141
Chile,Left,-0.28997411150679936
Chile,Left,-0.21586809193565468
Chile,Left,-0.2568740253460791
Chile,Left,-0.01860127455845619
Chile,Left,0.06835379578347309
Chile,Left,-0.23629628776280523
Chile,Left,-0.28625092830223153
Chile,Left,-0.2810036383319629
Chile,Left,0.40377980136722896
Chile,Left,0.28739918020440036
Chile,Left,-0.07192152747056613
Chile,Left,-0.16525556118847076
Chile,Left,-0.16525556118847076
Chile,Left,-0.16525556118847076
Chile,Left,-0.16525556118847076
Chile,Left,-0.16525556118847076
Chile,Left,-0.16525556118847076
Chile,Left,-0.16525556118847076
Chile,Left,-0.16525556118847076
Chile,Left,-0.16525556118847076
Chile,Left,0.21335460851703594
Chile,Left,-0.24773339914613443
Chile,Left,-0.2592201593619575
Chile,Left,-0.13599344357671106
Chile,Left,-0.15495295699009945
Chile,Left,-0.24714689049674404
Chile,Left,-0.24714689049674404
Chile,Left,-0.2921634449578233
Chile,Left,0.05630571920956543
Chile,Left,0.05630571920956543
Chile,Left,0.05630571920956543
Chile,Left,-0.29973204670664166
Chile,Left,-0.27517492276250827
Chile,Left,-0.012746952374004531
Chile,Left,-0.2693268879150442
Chile,Left,-0.32324736041506213
Chile,Left,-0.23622921679389106
Chile,Left,-0.07823072916640636
Chile,Left,-0.07823072916640636
Chile,Left,0.23299549246114606
Chile,Left,-0.32984249148880496
Chile,Left,-0.13474738333439235
Chile,Left,-0.19271555584333333
Chile,Left,-0.16129169435818863
Chile,Left,-0.322488891031181
Chile,Left,-0.20881342050183352
Chile,Left,-0.26345034829829905
Chile,Left,-0.2048869344878448
Chile,Left,-0.0976283041073371
Chile,Left,-0.20849350957350374
Chile,Left,0.32326934050982714
Chile,Left,-0.28791814098366725
Chile,Left,-0.16886065612305917
Chile,Left,0.13280809602598373
Chile,Left,0.019441801064447903
Chile,Left,-0.22530053234921935
Chile,Left,-0.2054595633076563
Chile,Left,-0.3472502358043472
Chile,Left,-0.17547747321762433
Chile,Left,-0.0914931011946458
Chile,Left,-0.23394624121070404
Chile,Left,-0.2349542422804629
Chile,Left,-0.19530306209784468
Chile,Left,-0.2683793132595571
Chile,Left,-0.11944499747069985
Chile,Left,-0.0805429325034081
Chile,Left,-0.24269001589022743
Chile,Left,0.24130523032917625
Chile,Left,-0.07793948543372402
Chile,Left,0.06348438209492825
Chile,Left,0.06348438209492825
Chile,Left,0.06348438209492825
Chile,Left,-0.34739125917443003
Chile,Left,-0.2938003509585249
Chile,Left,-0.11457742007194421
Chile,Left,-0.2458105821954713
Chile,Left,-0.06715610583689716
Chile,Left,-0.21238463991818107
Chile,Left,-0.3537459192832536
Chile,Left,-0.16853175572658463
Chile,Left,-0.23325612691037895
Chile,Left,-0.4156311074217715
Chile,Left,-0.22367154834155004
Chile,Left,-0.1201159070568009
Chile,Left,-0.1201159070568009
Chile,Left,-0.1959496532231368
Chile,Left,-0.212329406927272
Chile,Left,-0.2687697985916208
Chile,Left,-0.2261499723298347
Chile,Left,-0.1844895068844484
Chile,Left,-0.12672992524818222
Chile,Left,-0.2876614575039755
Chile,Left,0.25834674461135054
Chile,Left,-0.27346853182478925
Chile,Left,-0.29462615236880296
Chile,Left,-0.12430158512419605
Chile,Left,-0.31795847020110224
Chile,Left,-0.2994131351780196
Chile,Left,-0.26838405501587037
Chile,Left,-0.21932805355872168
Chile,Left,0.315198348528305
Chile,Left,-0.03837999477689081
Chile,Left,-0.1511725229113609
Chile,Left,-0.2252086666629987
Chile,Left,-0.3703086733176308
Chile,Left,-0.3242080454862188
Chile,Left,0.04056054817273267
Chile,Left,0.20345899174807872
Chile,Left,0.20345899174807872
Chile,Left,-0.3127370472076733
Chile,Left,-0.2482617526421159
Chile,Left,-0.30483864735911587
Chile,Left,-0.30483864735911587
Chile,Left,0.20242284115123854
Chile,Left,-0.2601255900146511
Chile,Left,-0.3234345158373856
Chile,Left,-0.22183599156836906
Chile,Left,-0.09561713689499604
Chile,Left,-0.09561713689499604
Chile,Left,-0.09561713689499604
Chile,Left,-0.2843517329545215
Chile,Left,-0.25011142046719886
Chile,Left,-0.15754010888997538
Chile,Left,-0.13515237026874294
Chile,Left,-0.32734328785528627
Chile,Left,-0.32734328785528627
Chile,Left,-0.3777270283581897
Chile,Left,-0.3777270283581897
Chile,Left,0.026253248492987453
Chile,Left,-0.3120117748092568
Chile,Left,-0.3009831991066727
Chile,Left,0.1284348117183009
Chile,Left,-0.06023849308933967
Chile,Left,0.05897647591943964
Chile,Left,-0.23405674779067073
Chile,Left,-0.23405674779067073
Chile,Left,-0.11814886670277881
Chile,Left,-0.3516094657878082
Chile,Left,-0.2128202299194817
Chile,Left,-0.16353640835716668
Chile,Left,-0.3105833647744869
Chile,Left,0.44916481061001634
Chile,Left,-0.07073494211716688
Chile,Left,-0.17884179093766706
Chile,Left,-0.28247924471953456
Chile,Left,-0.28247924471953456
Chile,Left,-0.28247924471953456
Chile,Left,-0.21636779331008665
Chile,Left,0.5068972692472593
Chile,Left,-0.14495196202060417
Chile,Left,-0.14495196202060417
Chile,Left,-0.14495196202060417
Chile,Left,-0.14495196202060417
Chile,Left,-0.14495196202060417
Chile,Left,-0.14495196202060417
Chile,Left,-0.24647323471477403
Chile,Left,-0.3318113134489345
Chile,Left,-0.21899542548640638
Chile,Left,-0.05481965863577514
Chile,Left,-0.05481965863577514
Chile,Left,-0.05481965863577514
Chile,Left,-0.05481965863577514
Chile,Left,0.17709678531897094
Chile,Left,0.17709678531897094
Chile,Left,0.17709678531897094
Chile,Left,0.17709678531897094
Chile,Left,-0.17476600302163312
Chile,Left,-0.17476600302163312
Chile,Left,0.01839050212357962
Chile,Left,-0.1310520801391893
Chile,Left,-0.22885682803128932
Chile,Left,-0.14987062740377147
Chile,Left,-0.34446321581295103
Chile,Left,-0.3629544282610524
Chile,Left,0.1613905079825983
Chile,Left,-0.3756900329970767
Chile,Left,0.03913684171312486
Chile,Left,-0.20250213696672476
Chile,Left,-0.15503575251188267
Chile,Left,-0.23295276847421964
Chile,Left,-0.3004378270189505
Chile,Left,-0.14222084275913321
Chile,Left,0.12580493156314365
Chile,Left,-0.278760197286858
Chile,Left,0.13459067397396968
Chile,Left,0.13459067397396968
Chile,Left,-0.3456358496253383
Chile,Left,-0.2956973332887327
Chile,Left,-0.13893973428771003
Chile,Left,-0.31071843182297315
Chile,Left,-0.2780441048400571
Chile,Left,-0.2751835438297497
Chile,Left,-0.26779066029198406
Chile,Left,-0.25290592560935304
Chile,Left,0.08378885763020778
Chile,Left,-0.1279220899667956
Chile,Left,-0.08062851487757598
Chile,Left,-0.1721829471551304
Chile,Left,-0.24665450296362504
Chile,Left,-0.3191714070943362
Chile,Left,-0.26885288886822084
Chile,Left,-0.26561778315308054
Chile,Left,0.08056692222924047
Chile,Left,-0.20023150146662602
Chile,Left,-0.2917097466613142
Chile,Left,0.1421712439144987
Chile,Left,-0.10332323730434691
Chile,Left,-0.26886204547103837
Chile,Left,-0.20894232190375073
Chile,Left,-0.17920374028554986
Chile,Left,-0.2311836023436781
Chile,Left,-0.18061108097564685
Chile,Left,-0.23214833406123062
Chile,Left,-0.22666440030249346
Chile,Left,-0.023703962023375293
Chile,Left,-0.29616803126464997
Chile,Left,-0.10105852496196926
Chile,Left,-0.21705449415502512
Chile,Left,-0.19991943979227483
Chile,Left,0.0054538276589931765
Chile,Left,-0.2491232529304211
Chile,Left,-0.23755166172884687
Chile,Left,-0.18584073585505229
Chile,Left,-0.1299033579684858
Chile,Left,0.020683728597377066
Chile,Left,-0.2278519114959775
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2153643127843421
Chile,Left,-0.2424074056357916
Chile,Left,-0.2424074056357916
Chile,Left,0.023575830288646432
Chile,Left,0.023575830288646432
Chile,Left,0.023575830288646432
Chile,Left,0.023575830288646432
Chile,Left,0.023575830288646432
Chile,Left,0.023575830288646432
Chile,Left,0.023575830288646432
Chile,Left,-0.23244927861166767
Chile,Left,-0.28447723173175204
Chile,Left,0.10492368573864942
Chile,Left,0.09555886919065985
Chile,Left,0.06042985318885163
Chile,Left,-0.23766108554019852
Chile,Left,-0.23766108554019852
Chile,Left,-0.23766108554019852
Chile,Left,-0.23766108554019852
Chile,Left,-0.12398974655629552
Chile,Left,-0.15755894158152045
Chile,Left,-0.160531634949037
Chile,Left,-0.2029203807518916
Chile,Left,-0.20807414061746596
Chile,Left,-0.2744907560853434
Chile,Left,-0.06869161256919812
Chile,Left,-0.33766583405121087
Chile,Left,-0.21652786434377608
Chile,Left,-0.21652786434377608
Chile,Left,-0.2709966379093771
Chile,Left,-0.21325276542957017
Chile,Left,-0.18743696398564677
Chile,Left,-0.29907045901874235
Chile,Left,-0.20796097459013757
Chile,Left,-0.20796097459013757
Chile,Left,-0.20796097459013757
Chile,Left,-0.20796097459013757
Chile,Left,-0.29965549515635465
Chile,Left,-0.21188628966916126
Chile,Left,-0.21188628966916126
Chile,Left,-0.21188628966916126
Chile,Left,-0.21188628966916126
Chile,Left,-0.21188628966916126
Chile,Left,-0.21188628966916126
Chile,Left,-0.04873660745300818
Chile,Left,-0.04873660745300818
Chile,Left,-0.3083678554262387
Chile,Left,-0.23225027906478468
Chile,Left,-0.23225027906478468
Chile,Left,-0.05751664156354904
Chile,Left,-0.05751664156354904
Chile,Left,-0.2066252002661019
Chile,Left,-0.2066252002661019
Chile,Left,-0.2066252002661019
Chile,Left,-0.13578908345250731
Chile,Left,-0.13578908345250731
Chile,Left,-0.30916466171306717
Chile,Left,-0.24709309633903434
Chile,Left,-0.039661961926238956
Chile,Left,-0.19844767844693836
Chile,Left,-0.27576392253753707
Chile,Left,-0.14964199459609076
Chile,Left,-0.21130440267522158
Chile,Left,-0.16199923233816177
Chile,Left,-0.24850054467023872
Chile,Left,-0.21092815379325056
Chile,Left,-0.23702787042489779
Chile,Left,-0.30887355591287413
Chile,Left,-0.30887355591287413
Chile,Left,-0.30887355591287413
Chile,Left,-0.30887355591287413
Chile,Left,-0.30887355591287413
Chile,Left,-0.27175600165860403
Chile,Left,-0.19511749257198718
Chile,Left,-0.23423280719090805
Chile,Left,-0.20715258253082375
Chile,Left,-0.20715258253082375
Chile,Left,-0.1997022786810927
Chile,Left,-0.2630717285212689
Chile,Left,-0.33745214646220123
Chile,Left,-0.24420290726239477
Chile,Left,-0.2788583114054278
Chile,Left,-0.19432153960278925
Chile,Left,-0.2585309358117732
Chile,Left,-0.10494115439293339
Chile,Left,-0.17565585580095852
Chile,Left,-0.2804531303811842
Chile,Left,0.10181759045330904
Chile,Left,0.10640155649091183
Chile,Left,-0.26429533072260664
Chile,Left,0.14533174761094708
Chile,Left,-0.10717122798376211
Chile,Left,-0.1640378926655288
Chile,Left,0.10877469987607898
Chile,Left,-0.2819602800980128
Chile,Left,0.054152736941786475
Chile,Left,0.09828452468861829
Chile,Left,-0.21499971550008043
Chile,Left,-0.30791003413690293
Chile,Left,-0.24698912519156194
Chile,Left,-0.04165157795795743
Chile,Left,-0.2731765387488363
Chile,Left,-0.3802663802082822
Chile,Left,-0.16367177524959792
Chile,Left,-0.07443271061315582
Chile,Left,-0.26096887667782814
Chile,Left,-0.26096887667782814
Chile,Left,-0.285432416102852
Chile,Left,-0.285432416102852
Chile,Left,-0.285432416102852
Chile,Left,-0.285432416102852
Chile,Left,-0.285432416102852
Chile,Left,-0.285432416102852
Chile,Left,0.1701365816550928
Chile,Left,-0.019264030104127524
Chile,Left,-0.3516577240408017
Chile,Left,-0.30084308804356935
Chile,Left,-0.30084308804356935
Chile,Left,-0.30084308804356935
Chile,Left,-0.30084308804356935
Chile,Left,-0.30084308804356935
Chile,Left,-0.30084308804356935
Chile,Left,-0.30084308804356935
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.01212901498851746
Chile,Left,0.011083787623232286
Chile,Left,0.011083787623232286
Chile,Left,-0.1284555170873983
Chile,Left,-0.2648062464170943
Chile,Left,-0.23657284962909156
Chile,Left,-0.0553218243750335
Chile,Left,-0.2651233545776531
Chile,Left,-0.32207652272505427
Chile,Left,-0.13030055052999762
Chile,Left,-0.14338972564684566
Chile,Left,0.09563736027610314
Chile,Left,-0.18731731089137468
Chile,Left,-0.20808287634489395
Chile,Left,-0.36135934161795524
Chile,Left,-0.08676662914915217
Chile,Left,-0.2421673471663925
Chile,Left,-0.2421673471663925
Chile,Left,-0.2421673471663925
Chile,Left,-0.2421673471663925
Chile,Left,-0.2421673471663925
Chile,Left,-0.2421673471663925
Chile,Left,-0.2421673471663925
Chile,Left,-0.2421673471663925
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.12604405812376052
Chile,Left,-0.2584168931584358
Chile,Left,-0.2584168931584358
Chile,Left,-0.2584168931584358
Chile,Left,-0.2584168931584358
Chile,Left,-0.3476528961768911
Chile,Left,-0.3476528961768911
Chile,Left,-0.3476528961768911
Chile,Left,-0.3476528961768911
Chile,Left,-0.3476528961768911
Chile,Left,-0.3476528961768911
Chile,Left,-0.3476528961768911
Chile,Left,-0.3476528961768911
Chile,Left,-0.3476528961768911
Chile,Left,-0.3476528961768911
Chile,Left,-0.3476528961768911
Chile,Left,-0.2794507326022293
Chile,Left,-0.0926205336604441
Chile,Left,-0.18364968426346076
Chile,Left,-0.2617981515185592
Chile,Left,0.27085676848070817
Chile,Left,-0.01315865682923264
Chile,Left,-0.2976871087904242
Chile,Left,-0.31280807401277
Chile,Left,-0.31280807401277
Chile,Left,-0.31280807401277
Chile,Left,-0.31280807401277
Chile,Left,-0.31280807401277
Chile,Left,-0.31280807401277
Chile,Left,-0.23305177160180784
Chile,Left,0.045341828852549636
Chile,Left,-0.2975580599319143
Chile,Left,-0.221472998522666
Chile,Left,-0.3449889835064127
Chile,Left,-0.028974646591277676
Chile,Left,-0.3298202200996538
Chile,Left,-0.18711959986559581
Chile,Left,-0.31555717013813295
Chile,Left,0.22282434736984863
Chile,Left,-0.23429954550827128
Chile,Left,-0.21578993573929017
Chile,Left,-0.1998133829676106
Chile,Left,0.07785884413872791
Chile,Left,-0.03481665880055365
Chile,Left,-0.3495542382842973
Chile,Left,-0.27309815603376103
Chile,Left,-0.19674835066045937
Chile,Left,-0.23692027923450276
Chile,Left,-0.2574697220098233
Chile,Left,-0.2574697220098233
Chile,Left,-0.2506570632816919
Chile,Left,-0.20456272369544823
Chile,Left,-0.11096638118634485
Chile,Left,-0.31242935423075474
Chile,Left,-0.3677272413481878
Chile,Left,-0.3464468603916909
Chile,Left,-0.3464468603916909
Chile,Left,-0.3464468603916909
Chile,Left,-0.3464468603916909
Chile,Left,-0.18281614581226016
Chile,Left,-0.3575686784352396
Chile,Left,-0.3575686784352396
Chile,Left,-0.3575686784352396
Chile,Left,-0.30199901972866716
Chile,Left,-0.06764785640621755
Chile,Left,-0.06764785640621755
Chile,Left,-0.07963472126045948
Chile,Left,-0.16618674358177718
Chile,Left,-0.21322510267240344
Chile,Left,-0.09607219463134413
Chile,Left,-0.31576477236095785
Chile,Left,-0.31576477236095785
Chile,Left,-0.31576477236095785
Chile,Left,-0.31576477236095785
Chile,Left,-0.31576477236095785
Chile,Left,-0.31576477236095785
Chile,Left,-0.31576477236095785
Chile,Left,-0.31576477236095785
Chile,Left,-0.31576477236095785
Chile,Left,-0.31576477236095785
Chile,Left,-0.31576477236095785
Chile,Left,-0.31576477236095785
Chile,Left,-0.20738519445066775
Chile,Left,-0.20738519445066775
Chile,Left,-0.3893711340800779
Chile,Left,-0.3893711340800779
Chile,Left,-0.3690326216451996
Chile,Left,-0.3690326216451996
Chile,Left,-0.3690326216451996
Chile,Left,-0.3074914581972626
Chile,Left,-0.2931510573497346
Chile,Left,0.23351027676016137
Chile,Left,-0.22313916958904864
Chile,Left,-0.13411721305795002
Chile,Left,0.0008007010409833847
Chile,Left,0.0008007010409833847
Chile,Left,-0.12817813634411984
Chile,Left,-0.12817813634411984
Chile,Left,-0.12817813634411984
Chile,Left,-0.15965229649925963
Chile,Left,-0.24711645032139215
Chile,Left,-0.1677534914541413
Chile,Left,-0.19211543904658027
Chile,Left,-0.13835936906124155
Chile,Left,-0.2098386956805034
Chile,Left,-0.106913685541469
Chile,Left,-0.106913685541469
Chile,Left,-0.14674774371006583
Chile,Left,-0.2077662451854729
Chile,Left,-0.2037889027709596
Chile,Left,-0.16412526381005768
Chile,Left,0.023385953550785085
Chile,Left,-0.26037601688569145
Chile,Left,-0.29694025290263165
Chile,Left,-0.20516306985464328
Chile,Left,-0.17474141772933366
Chile,Left,-0.08512343631367303
Chile,Left,-0.22222955331792338
Chile,Left,-0.30711154045221867
Chile,Left,-0.25424609321836034
Chile,Left,-0.16249096595782223
Chile,Left,-0.11402472508622521
Chile,Left,-0.13649388971082568
Chile,Left,-0.31983090265351505
Chile,Left,-0.12630510636871206
Chile,Left,-0.1810776400125546
Chile,Left,-0.2710680584609007
Chile,Left,-0.2100559222642708
Chile,Left,-0.19074628519965636
Chile,Left,-0.2978040495701956
Chile,Left,0.026729653746677115
Chile,Left,0.026729653746677115
Chile,Left,0.026729653746677115
Chile,Left,0.026729653746677115
Chile,Left,0.026729653746677115
Chile,Left,0.026729653746677115
Chile,Left,0.026729653746677115
Chile,Left,0.026729653746677115
Chile,Left,0.026729653746677115
Chile,Left,-0.30901832594099077
Chile,Left,-0.32421773824362776
Chile,Left,0.05200428861900699
Chile,Left,-0.3583747222627154
Chile,Left,-0.32460567387783446
Chile,Left,-0.039086389314983365
Chile,Left,-0.33925917553140267
Chile,Left,-0.1394510366281596
Chile,Left,-0.18545445080373263
Chile,Left,0.05272137269204986
Chile,Left,-0.1030929557399073
Chile,Left,-0.1030929557399073
Chile,Left,-0.1030929557399073
Chile,Left,-0.1030929557399073
Chile,Left,-0.17045059183784608
Chile,Left,-0.2573626173976599
Chile,Left,-0.18759943472350313
Chile,Left,-0.3340284844927211
Chile,Left,-0.22660429926110404
Chile,Left,-0.14794245093223532
Chile,Left,-0.24584441015611308
Chile,Left,0.18938750132016405
Chile,Left,-0.12164711128153576
Chile,Left,-0.2964408354014024
Chile,Left,-0.19044920471453947
Chile,Left,-0.16472307118969245
Chile,Left,-0.2670518278148622
Chile,Left,-0.3127283757420784
Chile,Left,-0.23426309973594145
Chile,Left,-0.041238823279791156
Chile,Left,-0.041238823279791156
Chile,Left,-0.009875420157805206
Chile,Left,-0.16588955888500523
Chile,Left,-0.06316927408542465
Chile,Left,-0.22229308065398135
Chile,Left,-0.08664123833319017
Chile,Left,-0.37760083425198415
Chile,Left,0.13100104013022654
Chile,Left,0.059568364828375304
Chile,Left,0.059568364828375304
Chile,Left,-0.27677203849453363
Chile,Left,-0.14426521018546765
Chile,Left,-0.23926306066731948
Chile,Left,-0.21145342257713715
Chile,Left,-0.21145342257713715
Chile,Left,0.23522041420570414
Chile,Left,-0.27104970229959974
Chile,Left,-0.25787169407225485
Chile,Left,-0.25787169407225485
Chile,Left,-0.25787169407225485
Chile,Left,-0.2778998453579752
Chile,Left,-0.23497740995915897
Chile,Left,-0.24090679471966323
Chile,Left,-0.24090679471966323
Chile,Left,-0.23740715781396188
Chile,Left,-0.1867581855118456
Chile,Left,-0.12386043231777555
Chile,Left,-0.12386043231777555
Chile,Left,-0.12386043231777555
Chile,Left,-0.12386043231777555
Chile,Left,-0.12386043231777555
Chile,Left,-0.12386043231777555
Chile,Left,0.26211989677037284
Chile,Left,0.26211989677037284
Chile,Left,0.26211989677037284
Chile,Left,0.26211989677037284
Chile,Left,0.26211989677037284
Chile,Left,0.26211989677037284
Chile,Left,-0.2852661278232432
Chile,Left,-0.27299134086816096
Chile,Left,-0.1093627390878092
Chile,Left,-0.19021195246540717
Chile,Left,-0.1225085681681202
Chile,Left,-0.2456067123793182
Chile,Left,-0.07611633257897216
Chile,Left,-0.29334629140359114
Chile,Left,-0.29334629140359114
Chile,Left,-0.29334629140359114
Chile,Left,-0.3440209992603343
Chile,Left,-0.07059878769483154
Chile,Left,-0.29286681171234036
Chile,Left,-0.28515820535217007
Chile,Left,-0.27750343170661623
Chile,Left,-0.217709614884548
Chile,Left,0.1004653362757127
Chile,Left,-0.2903243428438083
Chile,Left,-0.2976470621018787
Chile,Left,-0.3387785393482316
Chile,Left,-0.3387785393482316
Chile,Left,-0.3387785393482316
Chile,Left,-0.1132623828896718
Chile,Left,-0.1132623828896718
Chile,Left,-0.1132623828896718
Chile,Left,-0.1132623828896718
Chile,Left,0.09417274326691258
Chile,Left,-0.066394796022602
Chile,Left,0.1106279159941047
Chile,Left,0.1106279159941047
Chile,Left,0.1106279159941047
Chile,Left,0.1106279159941047
Chile,Left,-0.3465935815404835
Chile,Left,0.11657950595765619
Chile,Left,0.11657950595765619
Chile,Left,0.11657950595765619
Chile,Left,0.11657950595765619
Chile,Left,0.11657950595765619
Chile,Left,0.11657950595765619
Chile,Left,0.11657950595765619
Chile,Left,0.11657950595765619
Chile,Left,-0.19583474276828153
Chile,Left,-0.19583474276828153
Chile,Left,-0.19583474276828153
Chile,Left,0.13670187435564182
Chile,Left,-0.20209349929594908
Chile,Left,-0.16606398810618195
Chile,Left,0.04800318957060366
Chile,Left,-0.22373935224285615
Chile,Left,-0.3536764086653169
Chile,Left,-0.19779719680589875
Chile,Left,-0.10675110162422352
Chile,Left,-0.24354174247319751
Chile,Left,-0.36726091572908587
Chile,Left,-0.15220580014461524
Chile,Left,-0.00464146678612668
Chile,Left,-0.18149218870668174
Chile,Left,-0.18149218870668174
Chile,Left,-0.18149218870668174
Chile,Left,-0.18149218870668174
Chile,Left,-0.18149218870668174
Chile,Left,-0.31502782815249925
Chile,Left,-0.1653518348461293
Chile,Left,-0.1156247898675651
Chile,Left,0.15676843665077872
Chile,Left,-0.19338886349068932
Chile,Left,-0.2437616558148846
Chile,Left,-0.21999032432995363
Chile,Left,-0.18910643888133125
Chile,Left,0.2015554409111795
Chile,Left,-0.2589983908880518
Chile,Left,-0.22721849739747457
Chile,Left,-0.22721849739747457
Chile,Left,-0.22721849739747457
Chile,Left,-0.335976137556619
Chile,Left,-0.18201408494491345
Chile,Left,-0.322273080914676
Chile,Left,0.10997549367993659
Chile,Left,-0.18219948814047177
Chile,Left,-0.2307415595634971
Chile,Left,0.11024874309701692
Chile,Left,-0.3725875879516331
