FPR,TPR
0.0,0.0
0.0,0.01639851485148515
0.0002185792349726776,0.022586633663366336
0.0002185792349726776,0.02568069306930693
0.0004371584699453552,0.03155940594059406
0.0004371584699453552,0.03310643564356436
0.0004371584699453552,0.03620049504950495
0.0004371584699453552,0.038985148514851485
0.0006557377049180328,0.040532178217821783
0.0006557377049180328,0.0426980198019802
0.0006557377049180328,0.04424504950495049
0.0006557377049180328,0.04919554455445545
0.0006557377049180328,0.050433168316831686
0.0006557377049180328,0.05198019801980198
0.0006557377049180328,0.053836633663366336
0.0008743169398907104,0.05724009900990099
0.0008743169398907104,0.05971534653465346
0.001092896174863388,0.06280940594059406
0.001092896174863388,0.06311881188118812
0.0013114754098360656,0.06652227722772278
0.0013114754098360656,0.07147277227722772
0.0013114754098360656,0.07549504950495049
0.0013114754098360656,0.07580445544554455
0.0013114754098360656,0.07858910891089109
0.0013114754098360656,0.07889851485148515
0.0013114754098360656,0.08168316831683169
0.0015300546448087432,0.08632425742574257
0.0015300546448087432,0.08849009900990099
0.0015300546448087432,0.09189356435643564
0.0015300546448087432,0.0922029702970297
0.0015300546448087432,0.09498762376237624
0.0017486338797814208,0.09808168316831684
0.0019672131147540984,0.1021039603960396
0.0019672131147540984,0.10241336633663366
0.002185792349726776,0.10396039603960396
0.002185792349726776,0.10581683168316831
0.002185792349726776,0.10798267326732673
0.002185792349726776,0.10829207920792079
0.002622950819672131,0.11107673267326733
0.002622950819672131,0.11324257425742575
0.002622950819672131,0.11695544554455446
0.002622950819672131,0.11819306930693069
0.002622950819672131,0.11850247524752475
0.0028415300546448087,0.12314356435643564
0.0028415300546448087,0.1234529702970297
0.0030601092896174863,0.1265470297029703
0.0030601092896174863,0.12933168316831684
0.0030601092896174863,0.1311881188118812
0.0030601092896174863,0.1318069306930693
0.003278688524590164,0.13366336633663367
0.003715846994535519,0.13551980198019803
0.003715846994535519,0.13892326732673269
0.003934426229508197,0.1417079207920792
0.003934426229508197,0.14356435643564355
0.004153005464480874,0.14449257425742573
0.004153005464480874,0.14665841584158415
0.004153005464480874,0.14758663366336633
0.004153005464480874,0.1478960396039604
0.004153005464480874,0.15129950495049505
0.004153005464480874,0.15346534653465346
0.004153005464480874,0.15408415841584158
0.004371584699453552,0.15625
0.004371584699453552,0.15872524752475248
0.004371584699453552,0.1608910891089109
0.004371584699453552,0.16212871287128713
0.004371584699453552,0.16429455445544555
0.004371584699453552,0.16676980198019803
0.004371584699453552,0.1676980198019802
0.004371584699453552,0.16955445544554457
0.004371584699453552,0.17172029702970298
0.004371584699453552,0.17357673267326731
0.004371584699453552,0.17636138613861385
0.004371584699453552,0.17945544554455445
0.004371584699453552,0.18007425742574257
0.0045901639344262295,0.1828589108910891
0.0045901639344262295,0.18471534653465346
0.0045901639344262295,0.18502475247524752
0.004808743169398907,0.18688118811881188
0.004808743169398907,0.18719059405940594
0.005245901639344262,0.19028465346534654
0.005245901639344262,0.19461633663366337
0.005245901639344262,0.19492574257425743
0.005245901639344262,0.19709158415841585
0.00546448087431694,0.1989480198019802
0.0056830601092896175,0.1989480198019802
0.0056830601092896175,0.20327970297029702
0.0056830601092896175,0.20389851485148514
0.0056830601092896175,0.20606435643564355
0.0056830601092896175,0.2063737623762376
0.006120218579234973,0.21070544554455445
0.006120218579234973,0.21163366336633663
0.006120218579234973,0.21225247524752475
0.006120218579234973,0.2141089108910891
0.006557377049180328,0.2172029702970297
0.0067759562841530055,0.21875
