id,uuid,sex,age,region,politica,datetime,score,ip_hash,z1,z2
32,6775f361-f57a-4bf2-b325-93358fcaeb0f,Masculino,24,Metropolitana de Santiago,6,2019-10-24 12:00:31.251785-03,,,0.5381304,0.57249063
33,2a6f58e5-5a6b-4a68-a775-5bbf82f51777,Masculino,31,Metropolitana de Santiago,5,2019-10-24 12:00:34.398634-03,,,0.53315955,0.4302973
34,fc2ee481-71d9-419c-a4c5-b809d94d5390,Masculino,32,Fuera de Chile,0,2019-10-24 12:00:38.154072-03,,,0.47652575,0.45819426
35,7d1b56a9-f3fa-470d-a68f-e02c1b715872,Masculino,41,Metropolitana de Santiago,2,2019-10-24 12:00:42.205575-03,,,0.5191402,0.41024235
36,f2138c7e-e801-4b97-b3ec-f19d61f8715e,Masculino,32,Metropolitana de Santiago,2,2019-10-24 12:01:35.18868-03,,,0.56506735,0.5315562
37,6da8e694-e5a5-4422-a534-3a93ecbfcb6d,Masculino,30,Los Lagos,6,2019-10-24 12:01:37.935383-03,,,0.48174188,0.5143861
51,6da8e694-e5a5-4422-a534-3a93ecbfcb6d,Masculino,30,Los Lagos,6,2019-10-24 12:04:07.063637-03,,,0.48174188,0.5143861
54,6da8e694-e5a5-4422-a534-3a93ecbfcb6d,Masculino,30,Los Lagos,6,2019-10-24 12:04:09.478919-03,,,0.48174188,0.5143861
38,fab5c765-2b84-4a73-b9ab-342b8db0bb04,Masculino,38,Metropolitana de Santiago,2,2019-10-24 12:01:47.483095-03,,,0.43353447,0.47167483
39,2d39ea7f-6bb9-4e3f-b561-866dfef01722,Femenino,49,Biobío,3,2019-10-24 12:02:02.319914-03,,,0.48236793,0.46310678
40,3dfc0219-2214-4bc9-9214-1fe7ae678709,Masculino,22,Biobío,5,2019-10-24 12:02:03.211163-03,,,0.4577071,0.45405442
41,8aab2516-6a9a-4db1-91b3-916416cc132d,Femenino,38,Metropolitana de Santiago,3,2019-10-24 12:02:04.365444-03,,,0.5028711,0.4980068
42,f7f73c53-2630-4457-b1ae-2966305a0859,Masculino,41,Biobío,4,2019-10-24 12:02:07.640403-03,,,0.4675841,0.4988296
43,f817727e-71a0-4411-9c57-f5711b9fc23d,Masculino,35,Metropolitana de Santiago,5,2019-10-24 12:02:13.075306-03,,,0.46562514,0.5485865
44,366f6cef-85fb-4ed7-a889-3842bf91e4f8,Masculino,38,Metropolitana de Santiago,3,2019-10-24 12:02:38.08952-03,,,0.5038576,0.50195825
45,6d24f7d6-0609-4441-8834-4f4bf15447cc,Masculino,28,Metropolitana de Santiago,3,2019-10-24 12:03:10.817451-03,,,0.50953925,0.50268334
46,78153bd6-2c09-468e-89df-8684f1aea225,Masculino,36,Metropolitana de Santiago,8,2019-10-24 12:03:22.201857-03,,,0.4781781,0.55410177
47,f610be3d-c861-43db-88e0-24bb955c7aa8,Masculino,29,Metropolitana de Santiago,7,2019-10-24 12:03:29.138916-03,,,0.5522971,0.58075845
48,23ddba35-86e1-4544-9989-7161e4ec2ae9,Masculino,32,Biobío,10,2019-10-24 12:03:44.207852-03,,,0.47865126,0.49251083
49,5f05a829-bda6-47e0-b174-a341f26d0737,Masculino,28,Metropolitana de Santiago,6,2019-10-24 12:03:56.569961-03,,,0.5505908,0.48156443
50,52f48d86-4c8d-44e1-832f-514c0ed9a08c,Femenino,28,Biobío,4,2019-10-24 12:04:06.723975-03,,,0.49870744,0.48095018
52,52f48d86-4c8d-44e1-832f-514c0ed9a08c,Femenino,28,Biobío,4,2019-10-24 12:04:07.857592-03,,,0.49870744,0.48095018
53,52f48d86-4c8d-44e1-832f-514c0ed9a08c,Femenino,28,Biobío,4,2019-10-24 12:04:09.46301-03,,,0.49870744,0.48095018
55,8579ed5b-7038-4f71-81f1-d6b0c51ed45d,Masculino,29,Metropolitana de Santiago,0,2019-10-24 12:04:17.137644-03,,,0.51310444,0.45961866
56,ad85e690-82be-41a8-a8c7-f969402f3e32,Femenino,30,Coquimbo,4,2019-10-24 12:04:31.913773-03,,,0.5488819,0.47684675
57,3e4482a1-1eb9-4def-9e96-3b149c3c281d,Masculino,29,Metropolitana de Santiago,3,2019-10-24 12:04:41.745611-03,,,0.4524672,0.5492517
58,3e4482a1-1eb9-4def-9e96-3b149c3c281d,Masculino,29,Metropolitana de Santiago,3,2019-10-24 12:04:43.33388-03,,,0.4524672,0.5492517
59,3e4482a1-1eb9-4def-9e96-3b149c3c281d,Masculino,29,Metropolitana de Santiago,3,2019-10-24 12:04:44.455672-03,,,0.4524672,0.5492517
60,f96f087d-862a-4461-8f80-d78eaf7cc68b,Masculino,26,Biobío,3,2019-10-24 12:05:06.293097-03,,,0.46673518,0.5010057
62,f96f087d-862a-4461-8f80-d78eaf7cc68b,Masculino,26,Biobío,3,2019-10-24 12:05:09.411789-03,,,0.46673518,0.5010057
61,b2bc5e8a-1fe9-4ea4-b1f2-42b117e81fb5,Femenino,27,O'Higgins,4,2019-10-24 12:05:07.021616-03,,,0.52378684,0.42385626
63,3ff55dcd-98ea-44cd-a271-b16b9aad7543,Femenino,32,Biobío,5,2019-10-24 12:05:12.87403-03,,,0.43761614,0.4634659
64,3ff55dcd-98ea-44cd-a271-b16b9aad7543,Femenino,32,Biobío,5,2019-10-24 12:05:14.59765-03,,,0.43761614,0.4634659
158,3ff55dcd-98ea-44cd-a271-b16b9aad7543,Femenino,32,Biobío,5,2019-10-24 12:26:16.206098-03,,,0.43761614,0.4634659
160,3ff55dcd-98ea-44cd-a271-b16b9aad7543,Femenino,32,Biobío,5,2019-10-24 12:26:27.979073-03,,,0.43761614,0.4634659
66,6783f97c-c1e6-4c7b-9e30-e465b00fcc9c,Masculino,36,Metropolitana de Santiago,5,2019-10-24 12:05:39.89356-03,,,0.5125089,0.5610851
67,6783f97c-c1e6-4c7b-9e30-e465b00fcc9c,Masculino,36,Metropolitana de Santiago,5,2019-10-24 12:05:43.105586-03,,,0.5125089,0.5610851
126,6783f97c-c1e6-4c7b-9e30-e465b00fcc9c,Masculino,36,Metropolitana de Santiago,5,2019-10-24 12:24:02.811561-03,,,0.5125089,0.5610851
68,b5e78763-03ce-4d78-9137-942bcb4b5379,Masculino,43,Metropolitana de Santiago,2,2019-10-24 12:05:45.77762-03,,,0.59428984,0.50769496
69,161b47ab-69fe-4682-a92e-cbea6bf98329,Femenino,41,Metropolitana de Santiago,3,2019-10-24 12:05:52.742391-03,,,0.57584405,0.45424724
72,129caebe-3e0c-48fe-a52b-ec2cd60e2533,Masculino,46,Metropolitana de Santiago,3,2019-10-24 12:06:20.569568-03,,,0.63492143,0.47566393
74,e77ee27e-319c-4f28-8f8f-e11aed27c3c9,Femenino,42,Metropolitana de Santiago,3,2019-10-24 12:06:21.074304-03,,,0.5853998,0.49580792
75,e77ee27e-319c-4f28-8f8f-e11aed27c3c9,Femenino,42,Metropolitana de Santiago,3,2019-10-24 12:06:23.104299-03,,,0.5853998,0.49580792
77,647dfd7e-bd53-4007-b487-5e9f67a25362,Femenino,29,Valparaíso,2,2019-10-24 12:06:23.542364-03,,,0.46223232,0.44732347
78,86aa8263-520a-4a99-ab97-cefb8121c39f,Masculino,29,Metropolitana de Santiago,3,2019-10-24 12:06:42.499639-03,,,0.5183941,0.47172612
79,86aa8263-520a-4a99-ab97-cefb8121c39f,Masculino,29,Metropolitana de Santiago,3,2019-10-24 12:06:47.088818-03,,,0.5183941,0.47172612
80,86aa8263-520a-4a99-ab97-cefb8121c39f,Masculino,29,Metropolitana de Santiago,3,2019-10-24 12:06:52.30104-03,,,0.5183941,0.47172612
81,7f0d0ba0-ee9d-4416-9a13-f3211a99ffb3,Masculino,30,Metropolitana de Santiago,5,2019-10-24 12:06:54.417572-03,,,0.4790156,0.43243375
82,f8109a69-2430-44fb-b84a-eb7814ade4d3,Femenino,49,Metropolitana de Santiago,2,2019-10-24 12:07:24.437906-03,,,0.5064134,0.45906168
83,f8109a69-2430-44fb-b84a-eb7814ade4d3,Femenino,49,Metropolitana de Santiago,2,2019-10-24 12:07:28.661668-03,,,0.5064134,0.45906168
87,1d6ca286-e6b5-4319-a74c-6dfc7e1a9ebd,Masculino,33,Metropolitana de Santiago,1,2019-10-24 12:07:47.213997-03,,,0.43389416,0.3799817
88,1d6ca286-e6b5-4319-a74c-6dfc7e1a9ebd,Masculino,33,Metropolitana de Santiago,1,2019-10-24 12:07:50.953994-03,,,0.43389416,0.3799817
89,1d6ca286-e6b5-4319-a74c-6dfc7e1a9ebd,Masculino,33,Metropolitana de Santiago,1,2019-10-24 12:07:53.214218-03,,,0.43389416,0.3799817
90,021ecc96-5d57-4643-a8e6-4f38aebad842,Femenino,38,Metropolitana de Santiago,1,2019-10-24 12:08:34.713807-03,,,0.5324479,0.4885115
91,021ecc96-5d57-4643-a8e6-4f38aebad842,Femenino,38,Metropolitana de Santiago,1,2019-10-24 12:08:37.464779-03,,,0.5324479,0.4885115
92,021ecc96-5d57-4643-a8e6-4f38aebad842,Femenino,38,Metropolitana de Santiago,1,2019-10-24 12:08:41.255193-03,,,0.5324479,0.4885115
93,cc1274c2-250c-45c9-8c6f-756743fd709f,Femenino,26,Metropolitana de Santiago,8,2019-10-24 12:09:13.061138-03,,,0.5521887,0.6542815
94,cc1274c2-250c-45c9-8c6f-756743fd709f,Femenino,26,Metropolitana de Santiago,8,2019-10-24 12:09:19.100551-03,,,0.5521887,0.6542815
95,cc1274c2-250c-45c9-8c6f-756743fd709f,Femenino,26,Metropolitana de Santiago,8,2019-10-24 12:09:19.451619-03,,,0.5521887,0.6542815
240,cc1274c2-250c-45c9-8c6f-756743fd709f,Femenino,26,Metropolitana de Santiago,8,2019-10-24 12:38:46.794486-03,,,0.5521887,0.6542815
97,641f2efd-19b8-4a40-aa48-dd9edec3d3cf,Masculino,40,Metropolitana de Santiago,10,2019-10-24 12:09:28.12486-03,,,0.5597593,0.5228464
100,641f2efd-19b8-4a40-aa48-dd9edec3d3cf,Masculino,40,Metropolitana de Santiago,10,2019-10-24 12:09:37.455878-03,,,0.5597593,0.5228464
101,b7b0b844-1331-4835-9aa3-0dab4ca29909,Femenino,43,Metropolitana de Santiago,3,2019-10-24 12:09:38.280668-03,,,0.51695126,0.47157946
107,b7b0b844-1331-4835-9aa3-0dab4ca29909,Femenino,43,Metropolitana de Santiago,3,2019-10-24 12:09:44.349606-03,,,0.51695126,0.47157946
108,2256a9dd-ea95-45d0-9b25-63fb94de44f1,Masculino,28,Biobío,6,2019-10-24 12:09:46.910266-03,,,0.5229344,0.6030352
109,2256a9dd-ea95-45d0-9b25-63fb94de44f1,Masculino,28,Biobío,6,2019-10-24 12:09:48.823932-03,,,0.5229344,0.6030352
110,2256a9dd-ea95-45d0-9b25-63fb94de44f1,Masculino,28,Biobío,6,2019-10-24 12:09:52.972136-03,,,0.5229344,0.6030352
111,96a4662f-ce8c-4023-be3b-eb641c22c91e,Masculino,25,Valparaíso,7,2019-10-24 12:09:59.259428-03,,,0.4403183,0.5559344
112,96a4662f-ce8c-4023-be3b-eb641c22c91e,Masculino,25,Valparaíso,7,2019-10-24 12:10:02.252502-03,,,0.4403183,0.5559344
113,96a4662f-ce8c-4023-be3b-eb641c22c91e,Masculino,25,Valparaíso,7,2019-10-24 12:10:07.522881-03,,,0.4403183,0.5559344
114,96a4662f-ce8c-4023-be3b-eb641c22c91e,Masculino,25,Valparaíso,7,2019-10-24 12:10:07.782813-03,,,0.4403183,0.5559344
120,a4c3e3f2-3a30-4d28-bd8f-78f336a268c6,Masculino,50,Metropolitana de Santiago,3,2019-10-24 12:21:54.809964-03,,,0.4569543,0.3936896
121,a4983451-9811-4d4b-b989-c2b2e53c0a12,Masculino,26,Metropolitana de Santiago,6,2019-10-24 12:22:15.520459-03,,,0.4879199,0.6782331
123,a1a608af-5655-4109-9e54-a31e686a37a5,Masculino,53,Metropolitana de Santiago,5,2019-10-24 12:23:04.193021-03,,,0.4394757,0.442446
124,b2a87b94-8eaa-4890-8b88-4f24357e1dd7,Masculino,28,Valparaíso,2,2019-10-24 12:23:53.592648-03,,,0.5463192,0.49749017
125,0757f03f-f611-45df-80a9-6d54408b887d,Masculino,33,Metropolitana de Santiago,4,2019-10-24 12:23:59.725721-03,,,0.5091447,0.5011149
127,59b0cae5-4605-4d5a-ad0a-30103314b751,Femenino,34,Metropolitana de Santiago,2,2019-10-24 12:24:04.765197-03,,,0.4732615,0.47904846
128,f57c07c0-d163-415c-8055-7a8e246e4758,Femenino,52,Biobío,3,2019-10-24 12:24:10.257994-03,,,0.51960194,0.44220215
129,a8a3907e-dd72-410c-b6a1-b5b1570d3bb4,Masculino,33,Metropolitana de Santiago,1,2019-10-24 12:24:14.843802-03,,,0.5601714,0.38401276
130,a8a3907e-dd72-410c-b6a1-b5b1570d3bb4,Masculino,33,Metropolitana de Santiago,1,2019-10-24 12:24:18.509354-03,,,0.5601714,0.38401276
133,ed237e82-9532-4d91-98ac-07516070693c,Femenino,29,Fuera de Chile,5,2019-10-24 12:24:38.513907-03,,,0.5997037,0.46816137
134,4805d147-7a14-4825-b49a-bcf205a552c6,Masculino,30,Fuera de Chile,0,2019-10-24 12:24:45.215081-03,,,0.51819927,0.4394171
135,99ac3b85-72eb-4b6c-b933-68cbd2838dbd,Masculino,27,Metropolitana de Santiago,8,2019-10-24 12:24:59.94565-03,,,0.5222185,0.5188811
136,3cd54f2e-34e8-4031-90fe-c4dd806c06d7,Femenino,31,Metropolitana de Santiago,5,2019-10-24 12:25:00.846178-03,,,0.5010706,0.46306103
137,a81d916c-c319-43e0-9860-410a1099782b,Masculino,37,Metropolitana de Santiago,3,2019-10-24 12:25:24.122491-03,,,0.5511467,0.47517276
138,a81d916c-c319-43e0-9860-410a1099782b,Masculino,37,Metropolitana de Santiago,3,2019-10-24 12:25:26.884184-03,,,0.5511467,0.47517276
139,a92a9c79-f080-4f11-a821-74cd808b02d8,Masculino,37,Araucanía,2,2019-10-24 12:25:29.121316-03,,,0.4576375,0.45567045
141,a92a9c79-f080-4f11-a821-74cd808b02d8,Masculino,37,Araucanía,2,2019-10-24 12:25:35.047724-03,,,0.4576375,0.45567045
144,87071599-348e-4843-b6d7-bdee54f595f6,Femenino,30,Araucanía,2,2019-10-24 12:25:45.541496-03,,,0.48049936,0.44368157
146,87071599-348e-4843-b6d7-bdee54f595f6,Femenino,30,Araucanía,2,2019-10-24 12:25:50.419573-03,,,0.48049936,0.44368157
145,89d134c4-dd24-4ee1-abf6-7be1e7fad269,Masculino,20,Metropolitana de Santiago,5,2019-10-24 12:25:48.159466-03,,,0.49178237,0.45646405
147,4ca8b3c7-4d41-411f-83a0-7282dde8175a,Masculino,25,Metropolitana de Santiago,5,2019-10-24 12:25:56.343862-03,,,0.44752416,0.45621425
149,4ca8b3c7-4d41-411f-83a0-7282dde8175a,Masculino,25,Metropolitana de Santiago,5,2019-10-24 12:25:57.043219-03,,,0.44752416,0.45621425
150,4ca8b3c7-4d41-411f-83a0-7282dde8175a,Masculino,25,Metropolitana de Santiago,5,2019-10-24 12:25:57.608868-03,,,0.44752416,0.45621425
153,4ca8b3c7-4d41-411f-83a0-7282dde8175a,Masculino,25,Metropolitana de Santiago,5,2019-10-24 12:25:59.696799-03,,,0.44752416,0.45621425
148,3aa3b52f-0386-4346-a933-bac95ca27ffe,Otro,23,Metropolitana de Santiago,0,2019-10-24 12:25:56.83266-03,,,0.44697726,0.44262457
151,3aa3b52f-0386-4346-a933-bac95ca27ffe,Otro,23,Metropolitana de Santiago,0,2019-10-24 12:25:57.739373-03,,,0.44697726,0.44262457
152,3aa3b52f-0386-4346-a933-bac95ca27ffe,Otro,23,Metropolitana de Santiago,0,2019-10-24 12:25:59.659471-03,,,0.44697726,0.44262457
154,3aa3b52f-0386-4346-a933-bac95ca27ffe,Otro,23,Metropolitana de Santiago,0,2019-10-24 12:26:00.027505-03,,,0.44697726,0.44262457
155,3aa3b52f-0386-4346-a933-bac95ca27ffe,Otro,23,Metropolitana de Santiago,0,2019-10-24 12:26:00.534303-03,,,0.44697726,0.44262457
156,4e1447db-4c01-4030-950e-5ebda5efc82b,Masculino,26,Metropolitana de Santiago,4,2019-10-24 12:26:10.572973-03,,,0.52246535,0.42596078
157,4e1447db-4c01-4030-950e-5ebda5efc82b,Masculino,26,Metropolitana de Santiago,4,2019-10-24 12:26:15.877512-03,,,0.52246535,0.42596078
159,b8a0b3af-ee7b-4de5-914a-82ec56c0cdaf,Masculino,44,Coquimbo,5,2019-10-24 12:26:26.526981-03,,,0.4771528,0.5069979
161,b8a0b3af-ee7b-4de5-914a-82ec56c0cdaf,Masculino,44,Coquimbo,5,2019-10-24 12:26:34.077043-03,,,0.4771528,0.5069979
162,13c95cf6-8e58-447e-8f22-b2130fe58151,Masculino,36,Metropolitana de Santiago,2,2019-10-24 12:26:52.92883-03,,,0.49792504,0.4458374
163,13c95cf6-8e58-447e-8f22-b2130fe58151,Masculino,36,Metropolitana de Santiago,2,2019-10-24 12:27:00.016148-03,,,0.49792504,0.4458374
164,ac8d6c35-d352-4bc9-afc6-5ba1ae3e49a2,Femenino,-54,Valparaíso,5,2019-10-24 12:27:13.594941-03,,,0.54568654,0.5107337
165,ac8d6c35-d352-4bc9-afc6-5ba1ae3e49a2,Femenino,-54,Valparaíso,5,2019-10-24 12:27:18.080995-03,,,0.54568654,0.5107337
166,301a5459-2398-4c94-ba7a-0d4ed5b1c152,Masculino,25,Metropolitana de Santiago,4,2019-10-24 12:27:38.137451-03,,,0.48429212,0.50595725
167,3657c4fd-00e7-49eb-babd-eaa0e1cc5587,Masculino,36,Metropolitana de Santiago,3,2019-10-24 12:27:45.954771-03,,,0.54846144,0.4430923
168,870d62d9-92f1-44ae-915c-cf1d07cb4d21,Masculino,44,Metropolitana de Santiago,5,2019-10-24 12:27:50.251307-03,,,0.55953646,0.5125125
169,870d62d9-92f1-44ae-915c-cf1d07cb4d21,Masculino,44,Metropolitana de Santiago,5,2019-10-24 12:27:55.755677-03,,,0.55953646,0.5125125
170,42105ad8-d416-4599-a431-7cf3c73b0995,Masculino,46,Metropolitana de Santiago,5,2019-10-24 12:27:56.621413-03,,,0.524334,0.53456295
171,568078ad-7cf5-4011-9422-eb2105d4abc8,Masculino,26,Los Ríos,4,2019-10-24 12:28:08.893183-03,,,0.4740569,0.45552734
172,568078ad-7cf5-4011-9422-eb2105d4abc8,Masculino,26,Los Ríos,4,2019-10-24 12:28:10.633436-03,,,0.4740569,0.45552734
173,568078ad-7cf5-4011-9422-eb2105d4abc8,Masculino,26,Los Ríos,4,2019-10-24 12:28:12.525651-03,,,0.4740569,0.45552734
174,568078ad-7cf5-4011-9422-eb2105d4abc8,Masculino,26,Los Ríos,4,2019-10-24 12:28:12.859802-03,,,0.4740569,0.45552734
175,568078ad-7cf5-4011-9422-eb2105d4abc8,Masculino,26,Los Ríos,4,2019-10-24 12:28:12.913929-03,,,0.4740569,0.45552734
176,568078ad-7cf5-4011-9422-eb2105d4abc8,Masculino,26,Los Ríos,4,2019-10-24 12:28:13.657758-03,,,0.4740569,0.45552734
177,56d5d8cc-0d0c-4de5-87ec-920aa1728801,Femenino,29,Maule,5,2019-10-24 12:28:27.299803-03,,,0.5256868,0.5144362
179,56d5d8cc-0d0c-4de5-87ec-920aa1728801,Femenino,29,Maule,5,2019-10-24 12:28:35.519775-03,,,0.5256868,0.5144362
180,56d5d8cc-0d0c-4de5-87ec-920aa1728801,Femenino,29,Maule,5,2019-10-24 12:28:36.400283-03,,,0.5256868,0.5144362
182,40f9c4c9-e592-46f7-9b88-1cc6e06b71c1,Femenino,23,Metropolitana de Santiago,6,2019-10-24 12:28:44.293593-03,,,0.49702471,0.53205514
184,40f9c4c9-e592-46f7-9b88-1cc6e06b71c1,Femenino,23,Metropolitana de Santiago,6,2019-10-24 12:28:54.845656-03,,,0.49702471,0.53205514
183,1b455126-03a9-4556-bc63-124dfae94737,Masculino,33,Metropolitana de Santiago,5,2019-10-24 12:28:46.923357-03,,,0.5706588,0.5833448
185,ffb4078a-9087-4619-89c1-8a5db8f43add,Masculino,30,Metropolitana de Santiago,3,2019-10-24 12:30:00.345396-03,,,0.5602027,0.42469516
186,ffb4078a-9087-4619-89c1-8a5db8f43add,Masculino,30,Metropolitana de Santiago,3,2019-10-24 12:30:04.569853-03,,,0.5602027,0.42469516
187,ffb4078a-9087-4619-89c1-8a5db8f43add,Masculino,30,Metropolitana de Santiago,3,2019-10-24 12:30:05.901507-03,,,0.5602027,0.42469516
188,6ec0ee56-8b1f-4c80-b556-3b0316efaedc,Femenino,45,Metropolitana de Santiago,9,2019-10-24 12:30:15.35923-03,,,0.49131364,0.46331117
189,6ec0ee56-8b1f-4c80-b556-3b0316efaedc,Femenino,45,Metropolitana de Santiago,5,2019-10-24 12:30:23.364355-03,,,0.49131364,0.46331117
190,6ec0ee56-8b1f-4c80-b556-3b0316efaedc,Femenino,45,Metropolitana de Santiago,5,2019-10-24 12:30:23.398452-03,,,0.49131364,0.46331117
191,6ec0ee56-8b1f-4c80-b556-3b0316efaedc,Femenino,45,Metropolitana de Santiago,5,2019-10-24 12:30:32.164422-03,,,0.49131364,0.46331117
192,6ec0ee56-8b1f-4c80-b556-3b0316efaedc,Femenino,45,Metropolitana de Santiago,5,2019-10-24 12:30:32.642561-03,,,0.49131364,0.46331117
193,6ec0ee56-8b1f-4c80-b556-3b0316efaedc,Femenino,45,Metropolitana de Santiago,5,2019-10-24 12:30:37.876714-03,,,0.49131364,0.46331117
194,2f465e3f-f7fe-45ec-ae71-8043c128cb2a,Masculino,28,Valparaíso,3,2019-10-24 12:30:56.302538-03,,,0.49697015,0.5082129
203,f4d86a49-40be-4492-aa22-52e8d1934385,Masculino,41,Metropolitana de Santiago,8,2019-10-24 12:31:55.179292-03,,,0.5327573,0.71367794
204,f4d86a49-40be-4492-aa22-52e8d1934385,Masculino,41,Metropolitana de Santiago,8,2019-10-24 12:31:58.728901-03,,,0.5327573,0.71367794
205,f4d86a49-40be-4492-aa22-52e8d1934385,Masculino,41,Metropolitana de Santiago,8,2019-10-24 12:31:57.449826-03,,,0.5327573,0.71367794
206,f4d86a49-40be-4492-aa22-52e8d1934385,Masculino,41,Metropolitana de Santiago,8,2019-10-24 12:31:59.258706-03,,,0.5327573,0.71367794
269,f4d86a49-40be-4492-aa22-52e8d1934385,Masculino,42,Metropolitana de Santiago,8,2019-10-24 12:41:56.594006-03,,,0.5327573,0.71367794
517,f4d86a49-40be-4492-aa22-52e8d1934385,Masculino,41,Metropolitana de Santiago,8,2019-10-24 14:10:37.787628-03,,,0.5327573,0.71367794
217,31f6bbdc-296a-4095-a761-6dbb5a659e09,Femenino,35,Valparaíso,4,2019-10-24 12:36:31.42101-03,,,0.52289915,0.5405225
221,73634805-2d74-4718-bf9b-5967622c76d6,Masculino,31,Metropolitana de Santiago,6,2019-10-24 12:37:28.365818-03,,,0.5318164,0.48662436
223,73634805-2d74-4718-bf9b-5967622c76d6,Masculino,31,Metropolitana de Santiago,6,2019-10-24 12:37:32.405932-03,,,0.5318164,0.48662436
